track,title,abstract,authors,type,doi-num,doi-address,video-link,supplemental-link
Paper Session,Pedal: An Infrastructure for Automated Feedback Systems,"<p>This paper describes Pedal, an innovative approach to the automated creation of feedback given to students in programming classes. Pedal is so named because it supports the PEDAgogical goals of instructors and is an expandable Library of components motivated by these goals.
 
 Pedal currently comes with components for type inferencing, flow analysis, pattern matching, and unit testing to provide an instructor with a rich set of resources to use in authoring and prioritizing feedback. The larger vision is the loosely-coupled architecture
 
 whose components can be readily expanded or replaced. The Pedal library components are motivated by a study of contemporary automated feedback systems and our own experience. Pedal's components are described and examples are given of Pedal-based feedback from three different introductory classes at two different universities. The integration of Pedal into several programming and autograding environments is briefly described.</p>",Luke Gusukuma; Austin Cory Bart; Dennis Kafura,Sub,10.1145/3328778.3366913,https://doi.org/10.1145/3328778.3366913,https://www.youtube.com/watch?v=Xy6Gn5KSZ6k,
Paper Session,Session 7F: CS1,,Ben Stephenson,Session,,,,
Paper Session,Non-Major Peer Mentoring for CS1,"<p>One of the key challenges associated with Computer Science I (CS1) curricula is that of student satisfaction which directly translates to success and retention. This challenge is exacerbated at small institutions in which departmental enrollment is low overall. One area that has shown much promise is that in which peer mentors are provided to augment existing lecture and laboratory components in order to better assist the students. This approach has found success at both large and small institutions where student demographics and populations are widely varied. In most implementations, the peer mentor is a departmental student (CS major) who has previously taken and excelled in the course. This does not however, account for those students enrolled in the course as non-majors. At many institutions, the typical CS1 course may count as an elective course necessary for graduation or to fulfill another majors requirements. In this situation, non-major students are often cited as feeling excluded, which then becomes the reason the student does not seek the necessary help that is required to find success within the course. In this work, we propose a non-major peer mentoring implementation to augment existing departmental-level tutoring in order to better assist all student backgrounds. We provide the feedback from the students that motivated this change, as well as the proposed infrastructure necessary for such an implementation to find success. We conclude this paper with analysis of the impact this implementation has had on non-major students in a small liberal arts CS1 course.</p>",Ryan Rybarczyk,Sub,10.1145/3328778.3366901,https://doi.org/10.1145/3328778.3366901,,
Paper Session,Better Late Than Never: Exploring Students' Pathways to Computing in Later Stages of College,"<p>While introductory computing courses (i.e., CS1) continue to enroll large proportions of first- and second-year computing majors, more non-majors than ever before are enrolling in CS1 at later points in their college careers. These ""latecomers"" to computing are a unique population that may be more diverse, given that prior research indicates students from historically underrepresented groups often develop an interest in computing later than White and Asian men. Thus, as computing departments grapple with the pressures to broaden participation, latecomers to CS1 may be a population from which to recruit women and underrepresented students of color. Using survey data from a nationwide study of CS1 course takers, this study explores the demographic and academic background characteristics of students who took CS1 in their third year or beyond. We also analyzed the characteristics and CS1 experiences that predict latecomers' decisions to major or minor in computing. Findings indicate that latecomers came from a variety of academic disciplines and were more likely than computing majors who take CS1 courses earlier in college to be women. However, latecomers who were women were less likely than men to be recruited to a computing major or minor. Additional findings and implications for practice are discussed.</p>",Kathleen Lehman; Annie Wofford; Michelle Sendowski; Kaitlin N. S. Newhouse; Linda Sax,Sub,10.1145/3328778.3366814,https://doi.org/10.1145/3328778.3366814,,https://drive.google.com/open?id=1tVxLVO6x6Jt76l-anrDq2qUjqpCxi99Y
Paper Session,Investigating the Impact of Employing Multiple Interventions in a CS1 Course,"<p>Given the long-standing concern about students failing introductory programming courses, there is a need for interventions that may aid those students. In this work, we examine the potential benefit of three interventions based on prior computing education research (CER) or STEM education research literature: mindset interventions, the use of ""Thinkathons"" as an alternative to programming labs, and metacognitive interventions to encourage more productive study habits. We conducted an in-class study that controlled for both time-on-task and selection bias to investigate the potential benefits of integrating these interventions into the existing footprint of an introductory computing course. Despite the previously reported promise of the interventions we implemented, our findings were that in this context these techniques had only a mild positive effect for some students. We discuss possible reasons why these techniques are less successful than instructors might hope and argue for the need for more research on this topic.</p>",Sophia Krause-Levy; Leo Porter; Beth Simon; Christine Alvarado,Sub,10.1145/3328778.3366866,https://doi.org/10.1145/3328778.3366866,https://www.youtube.com/watch?v=aBATmmFaNl8,
Paper Session,Session 7G: Professional Skills,,Stefan Brandle,Session,,,,
Paper Session,Developing Students' Written Communication Skills with Jupyter Notebooks,"<p>Written communication skills are considered to be highly desirable in computing graduates. However, many computing students do not have a background in which these skills have been developed, and the skills are often not well addressed within a computing curriculum. For some multidisciplinary areas, such as data science, the range of potential stakeholders makes the need for communications skills all the greater. As interest in data science increases and the technical skills of the area are in ever higher demand, understanding effective teaching and learning of these interdisciplinary aspects is receiving significant attention by academics, industry and government in an effort to address the digital skills gap. 
 </p>
 
 
 <p>In this paper, we report on the experience of adapting a final year data science module in an undergraduate computing curriculum to help develop the skills needed for writing extended reports. From its inception, the module has used Jupyter notebooks to develop the students' skills in the coding aspects of the module. However, over several presentations, we have investigated how the cell-based structure of the notebooks can be exploited to improve the students' understanding of how to structure a report on a data investigation. We have increasingly designed the assessment for the module to take advantage of the learning affordances of Jupyter notebooks to support both raw data analysis and effective report writing.
 </p>
 
 
 <p>We reflect on the lessons learned from these changes to the assessment model, and the students' responses to the changes. </p>",Alistair Willis; Patricia Charlton; Tony Hirst,Sub,10.1145/3328778.3366927,https://doi.org/10.1145/3328778.3366927,,
Paper Session,Non-cognitive Abilities of Exceptional Software Engineers: A Delphi Study,"<p>Important building blocks of software engineering concepts are without a doubt technical. During the last decade, research and practical interest for non-technicalities has grown, revealing the building blocks to be various skills and abilities beside pure technical knowledge. Multiple attempts to categorise these blocks have been made, but so far little international studies have been performed that identify skills by asking experts from both the industrial and academic world: which abilities are needed for a developer to excel in the software engineering industry? To answer this question, we performed a Delphi study, inviting 36 experts from 11 different countries world-wide, affiliated with 21 internationally renowned institutions. This study presents the 55 identified and ranked skills as classified in four major areas: communicative skills (empathy, actively listening, etc.), collaborative skills (sharing responsibility, learning from each other, etc.), problem solving skills (verifying assumptions, solution-oriented thinking, etc.), and personal skills (curiosity, being open to ideas, etc.), of which a comparison has been made between opinions of technical experts, business experts, and academics. We hope this work inspires educators and practitioners to adjust their training programs, mitigating the gap between the industry and the academic world.</p>",Wouter Groeneveld; Hans Jacobs; Joost Vennekens; Kris Aerts,Sub,10.1145/3328778.3366811,https://doi.org/10.1145/3328778.3366811,https://youtu.be/e8gO_l8JI-4,https://drive.google.com/open?id=1YzALL9xXSEsLITNJx65TWKEVRGgQ6f5q
Paper Session,Exploring the Participation of CS Undergraduate Students in Industry Internships,"<p>Industry internships offer CS students an opportunity to gain authentic disciplinary experiences, evaluate self-interests, and secure future employment. However, little is empirically known about CS students' participation in industry internships and the preparation process used to successfully securing an internship. This paper presents findings from our multi-institutional study aimed at understanding the participation of CS students in industry internships as well as analyzing the differences between students who intern and those who do not. We surveyed 536 CS undergraduate students across three universities in the United States and analyzed the quantitative data using descriptive and inferential statistical methods. We used thematic analysis on the open-ended survey responses. Overall, we found that 40% of students participate in at least one internship. Demographically, equal proportions of males and females interned. However, we observed that students who have higher socioeconomic status were more likely to intern. Academically, there were no significant differences between students who intern and those who do not. However, through thematic analysis, we found differences regarding students' preparation process. Interns explicitly prepared to secure internship positions by practicing interview questions and dedicating time to career preparation. Students who do not intern were less involved in the application process or relied on coursework for securing internships. Quantitative results from the survey corroborated our qualitative findings that factors outside of coursework are influencing students' ability to secure industry internships.</p>",Amanpreet Kapoor; Christina Gardner-McCune,Sub,10.1145/3328778.3366844,https://doi.org/10.1145/3328778.3366844,https://www.youtube.com/watch?v=fXYRZ8ztNS8,https://drive.google.com/open?id=1AihFtQqlFQJdSYavEjmyq7ew8CjsJPXj
Paper Session,Session 8A: Professional Development B,,Russell Feldhausen,Session,,,,
Paper Session,Evaluating a Systems Approach to District CS Education Implementation,"<p>Computer science education exists within a broader education environment than individual classrooms. Formal, or during the school day, K-12 education requires implementation within schools and local education agencies with leadership structures, budgets, and often competing priorities. In this experience report we share outcomes from a series of district workshops for supporting critical systems planning needed to ensure the integration and sustainability of computer science education within K-12 systems. The paper will briefly discuss the program's theory of change, the actions CSforALL took to deliver the program at scale, and data with short and long term outcomes from program implementation. Discussion will include the intersection of program and curricular and professional development and the critical frame of continuous improvement as a theoretical model for sustainability and rigor in computer science education implementation.</p>",Leigh Ann DeLyser; Stephanie Wortel-London; Lauren Wright; Anisa Bora,Sub,10.1145/3328778.3366898,https://doi.org/10.1145/3328778.3366898,,
Paper Session,A Pre-service Pathway for Preparing Future AP CS Principles Teachers,"<p>The surge of interest in K-12 computer science (CS) over the past decade has led to a deep need for a corresponding expansion of trained teachers. The primary focus of most K-12 CS teacher professional development has been for current in-service teachers who have little background in CS. To raise the importance of CS within Colleges of Education, we believe that new pathways and experiences are needed for pre-service Education majors to learn more about authentic CS topics and pedagogy. This experience report summarizes our efforts over the past two years to prepare Secondary Math Education (SEMA) majors to teach AP CS Principles (AP CSP). Our approach consists of the following curricular activities: 1) a two-course sequence, with the first course mapping to the content topics of the AP CSP Curriculum Framework, and the second course consisting of a reflection of CS methods and pedagogy, including opportunities for SEMA students to develop and present their own AP CSP lesson plans; 2) opportunities for SEMA students to observe AP CSP classrooms in local high schools through our partnership with experienced AP CSP teachers; 3) summer participation in a College Board AP Summer Institute for AP CSP, and 4) a six-week ETS Praxis CS preparation modules-based course, offered to both pre-service SEMA students and in-service teachers. We summarize our lessons learned and present results that suggest our approach is preparing pre-service students with pedagogical and content knowledge that meets or exceeds current in-service training models (including an analysis of recent Praxis results for CS certification in our state).</p>",Jeff Gray; Rebecca Odom-Bartel; Jeremy Zelkowski; Karl Hamner; Sierra Rodgers-Farris,Sub,10.1145/3328778.3366945,https://doi.org/10.1145/3328778.3366945,,
Paper Session,Project Scoring for Program Evaluation and Teacher Professional Development,"<p>Evaluating student learning in K-12 computer science programs is challenging due to the limited number of validated assessments, especially below the high school level. Because computer science is often taught as an engineering-oriented discipline in K-12, it seems natural to use students' programming projects as evidence of student learning. However, this approach is time-consuming and can overestimate what students understand. In this paper, we share our experience with using students' programming projects as a tool for evaluating a middle school computer science program at San Francisco Unified School District. The scoring and analysis of programming projects did generate useful insights about the nature of student learning in the program. More importantly, we found that the process of co-developing a scoring rubric and scoring projects alongside CS classroom teachers generated rich discussions and knowledge-sharing about the current state of the district's CS program, its values, and its long-term goals.</p>",Yvonne Kao; Irene Nolan; Andrew Rothman,Sub,10.1145/3328778.3366959,https://doi.org/10.1145/3328778.3366959,https://youtu.be/wFn4wLv_m1I,https://drive.google.com/open?id=1OW0mu9k0UONJJmJ-opDK-7zspNjmZ8Ni
Paper Session,Session 8B: Grading,,Craig Zilles,Session,,,,
Paper Session,Auto-Grading Jupyter Notebooks,"<p>Jupyter Notebooks are becoming more widely used, both for data science applications and as a convenient environment for learning Python. Currently, grading of assignments done in Jupyter Notebooks is typically done manually. Manual grading results in students receiving feedback only long after the assignment is complete. We implemented support for auto-grading programs written in Jupyter Notebooks within the Web-CAT auto-grading system. Scores received are directly reported to the Canvas gradebook. A Jupyter notebook extension allows students to upload their notebook files to Web-CAT directly. Survey results from class use show that 80% of students believe that getting immediate feedback from Web-CAT improved their performance. Instructors report that this implementation has significantly reduced their workload. </p>",Hamza Manzoor; Amit Naik; Clifford A. Shaffer; Chris North; Stephen H. Edwards,Sub,10.1145/3328778.3366947,https://doi.org/10.1145/3328778.3366947,,
Paper Session,Autograding Interactive Computer Graphics Applications,"<p>We present a system for the automated testing and grading of computer graphics applications. Our system runs, provides input to, and captures image and video output from graphical programming assignments. Instructors use a simple set of commands to script automated keyboard and mouse interactions with student programs at fixed times during execution. The resultant output, including plaintext standard output and mid-execution screenshots and GIFs, are displayed to the student to aid in debugging and ensure compliance with assignment specifications. Student output is automatically evaluated by basic text and image difference operations, or via an instructor-written validation method.</p><p>We evaluate the success, implementation, and robustness of our design through deployment of this work in our university's senior undergraduate/graduate computer graphics course. In this course, students implement a variety of graphical assignments using OpenGL in C++. We summarize student feedback about the system gathered from anonymous end-of-term course evaluations. We provide anecdotal and quantitative evidence that the system improves student experience and learning by clarifying instructor expectations, building student confidence, and improving the consistency and efficiency of manual grading.</p><p>This research has been implemented as an extension to Submitty, an open source, language-agnostic course management platform which allows automated testing and automated grading of student programming assignments. Submitty supports all levels of courses, from introductory to advanced special topics, and includes features for manual grading by TAs, version control, team submission, discussion forums, and plagiarism detection.</p>",Evan Maicus; Matthew Peveler; Andrew Aikens; Barbara Cutler,Sub,10.1145/3328778.3366954,https://doi.org/10.1145/3328778.3366954,,
Paper Session,Scored out of 10: Experiences with Binary Grading Across the Curriculum,"<p>Perhaps no other task has frustrated us as instructors as much as grading. While we recognize the importance of providing meaningful feedback and accurate assessment, our traditional grading had quickly become a task of administrative minutiae instead of helpful coaching. Like many faculty, we have searched for ways to reduce our grading load without harming student learning. We have tried a variety of approaches, from modifying our existing assignments all the way to rethinking our entire course design. The past few years we have been refining a \emph{binary grading system}: a set of grading principles based upon the practice of scoring student assessments simply as either satisfactory or unsatisfactory ($10_2$ possible scores, thus the paper title). We believe this approach has significantly improved our students' attitudes towards our courses and holds promise as a way to significantly reduce the time we spend grading. In this paper, we describe our experiences with our binary grading system in several undergraduate computer science courses. We discuss the general practices of our binary grading, how we have implemented it in our courses, and what our experiences have taught us regarding the future refinement of our grading practices. We hope our experiences will spur discussion and assist other computer science educators in improving their assessment process.</p>",Andrew Berns,Sub,10.1145/3328778.3366956,https://doi.org/10.1145/3328778.3366956,,
Paper Session,Session 8C: Learning Tools,,Nanette Veilleux,Session,,,,
Paper Session,User-Centered Design of a Mobile Java Practice App: A Comparison of Question Formats,"<p>Learning computer science presents many challenges to students, and providing resources for meaningful practice is recognized as a way to support rigorous learning and diverse student participation. At the same time, mobile phones are increasingly ubiquitous, creating an underutilized opportunity for practice outside of traditional methods. This experience report presents a user-centered approach to designing a practice app for introductory Java. We investigated user preferences through a series of small studies, first conducting think-aloud sessions and focus groups, and finally conducting a usability study comparing two prototype versions. The initial studies suggested how to leverage the affordances of small screens, ruling out free-response practice problems in favor of either fill-in-the-blank (FB) or multiple-choice (MC) questions. The comparison study revealed statistically significant differences in students' survey responses: (1) usability scores were significantly higher for the MC version than the FB version; (2) students reported significantly greater satisfaction and desire to learn for the MC version; and (3) students reported enjoying and being more comfortable with the MC version compared to the FB version. We contextualize this observation within related research on question formats. Takeaways from this experience report can provide guidance on designing mobile applications that give students opportunities for meaningful practice. </p>",Mohona Ahmed; Kimberly Ying; Kristy Boyer,Sub,10.1145/3328778.3366942,https://doi.org/10.1145/3328778.3366942,https://www.youtube.com/watch?v=5t_0ECkENxU,
Paper Session,How Important is Immersion for Learning in Computer Science Replugged Games?,"<p>By following the idea of not using computers at all, Computer Science Unplugged has set the course for many interactive, social, and hands-on activities dealing with concepts and problems of Computer Science Education. Through recent developments in immersive media, technologies like Virtual and Augmented Reality could enhance such activities or even enable new ones. When providing immersive educational media that induce a sense of presence in the virtual environment, the illusion of unmediated learning experience can be delivered. Hence, the concept of ""Computer Science Replugged"" can benefit from the affordances that Computer Science Unplugged thrives on while facilitating or enabling activities that might be impossible, dangerous, or expensive to carry out in reality. This paper presents three concepts from Computer Science Education that have been modeled as 3-D immersive educational virtual environments: components of a computer, asymmetric encryption/decryption, and finite state machines. To get a first impression of the effectiveness of these approaches and in order to determine the importance of the level of immersion for the learning process, a study with 78 participants was conducted in which the software was tested on different devices. All activities were found to be significantly effective with regards to the pre- and post-tests. When analyzing these results on the basis of comparing the least immersive setting (laptop) with the most immersive setting (head-mounted-display), the findings indicate different effects with effect sizes between <i>beta</i> = -.17 and <it>beta</i> = .41. This raises two questions: ""Which topics from Computer Science Education can benefit from immersive technology?"" and ""What are the opportunities and challenges of the didactical design of Computer Science Replugged activities?"" that have to be adressed in further research. </p>",Andreas Dengel,Sub,10.1145/3328778.3366837,https://doi.org/10.1145/3328778.3366837,,
Paper Session,Student Adoption and Perceptions of a Web Integrated Development Environment: An Experience Report,"<p>Students often spend a considerable amount of time and effort installing and configuring programming tools and environments. This can frustrate, and distract them from more important learning objectives, particularly in introductory programming courses. A web-based integrated development environment can serve as a low-threshold, ready-to-use programming environment, and reduce the time and effort needed to start practicing programming.</p><p>In this paper, we report our experience of developing and deploying a web-based integrated development environment (web IDE) as an optional tool at a large public university that has been in use for over several years in various programming courses.</p><p>We conducted a survey to understand students' perceptions toward the web IDE and usage of its features. Using the data from the survey, we explored potential correlations between student demographic and behavioral traits in adoption of the web IDE. The results of the survey suggest that around half of the students use the IDE often or very often. We also discovered that the likelihood of adoption of the IDE decreases as students to move to upper classes. In this paper, we also describe broader lessons for educators and researchers.
 </p>",Martin Valez; Michael Yen; Mathew Le; Zhendong Su; Mohammad Amin Alipour,Sub,10.1145/3328778.3366949,https://doi.org/10.1145/3328778.3366949,,
Paper Session,Session 8D: Online,,Dave Lillethun,Session,,,,
Paper Session,Improving Student Learning Outcomes in Online Courses: An Investigation Into the Effects of Multiple Teaching Modalities,"<p>We investigated learning outcomes within an undergraduate C Programming course that is taught in multiple modalities: in-person, online and blended. Because this course has been taught by the same instructor, using the same scaffolding activities, materials and approaches, we were uniquely positioned to conduct a quasi-experimental study of learning outcomes between courses and within students. The overarching goal was to glean knowledge and implications about assessment practices for undergraduate courses that are taught in multiple modalities. The objectives of our research are primarily to discern what differential impacts, if any, are found between the in-person and the online course delivery. We aimed to discover learning outcome patterns among the students who participate in these modalities. Findings from this study provide valuable information for undergraduate Computer Science programs by identifying any differential learning outcomes that students experience between in-person and online course instruction. The research questions addressed by the study were as follows: 1) What impact does modality have on student learning outcomes? 2) What patterns are discernable across student groups? 3) What relationship is there between final course grades and assignment module learning outcomes? In earlier work, we were surprised that no significant differences were obtained between course modality. While this was an encouraging finding, we believed that further data collection and analysis were needed, before making general conclusions about the two modalities. This paper reports on our efforts to collect additional data, while considering additional variables, such as instructor, multiple modalities, and online course design approaches.</p>",Julio César Bahamón; Audrey Rorrer,Sub,10.1145/3328778.3366880,https://doi.org/10.1145/3328778.3366880,https://youtu.be/JI8qicZfwFY,https://drive.google.com/open?id=1Lx4VPHhAbTbgF8tcTj4CgKsWi0vaHiJu
Paper Session,Incorporating Active Learning Strategies and Instructor Presence into an Online Discrete Mathematics Class,"<p>Online education offers an attractive alternative to face-to-face classes by providing flexibility to students and efficiencies for educational institutions. Leveraging online technology has the potential to help computer science departments offer a quality educational experience in the face of burgeoning enrollments. However, effective online course design is critical to student satisfaction and learning outcomes. In this paper, we describe the experience of converting a large face-to-face course in Discrete Mathematics to an online format. Particular care was taken to incorporate active learning strategies, such as clicker questions and interactive discussions, in order to enhance student engagement. We describe ways in which we cultivated an active instructor presence in the course through carefully designed pre-recorded videos, online video conferencing, and participation in Piazza, an online social learning platform.</p>
<p>In-class tests were specifically designed to provide a meaningful comparison of learning outcomes between a face-to-face and online offering of the course taught by the same instructor. The results indicate that there is no loss in student performance in the online course, even after accounting for demographic and academic differences between the students enrolled in the two courses. There is also no significant difference in performance for ""at-risk"" students. End-of-quarter student evaluations show a high level of student satisfaction with the online format, especially in regards to the opportunities to have questions answered and the positive presence of the instructor in the course.</p>",Sandy Irani; Kameryn Denaro,Sub,10.1145/3328778.3366904,https://doi.org/10.1145/3328778.3366904,https://www.youtube.com/watch?v=a5PK71a7ShU,
Paper Session,Who Benefits? Positive Learner Outcomes from Behavioral Analytics of Online Lecture Video Viewing Using ClassTranscribe,"<p>Lecture material of a sophomore large-enrollment (N=271) system programming 15-week class was delivered solely online using a new video-based web platform. The platform provided accurate accessible transcriptions and captioning plus a custom text-searchable interface to rapidly find relevant video moments from the entire course. The system logged student searching and viewing behaviors as fine-grained web browser interaction events including full-screen-switching, loss-of-focus, incremental searching events, and continued-video-watching events with the latter at 15-second granularity. Student learning behaviors and findings from three research questions are presented using individual-level performance and interaction data. Firstly, we report on learning outcomes from alternative learning paths that arise from the course's application of Universal Design for Learning principles. Secondly, final exam performance was equal or better to prior semesters that utilized traditional in-person live lectures. Thirdly, learning outcomes of low and high performing students were analyzed independently by grouping students into four quartiles based on their non-final-exam course performance of programming assignments and quizzes. We introduce and justify an empirically-defined qualification threshold for sufficient video minutes viewed for each group. In all quartiles, students who watched an above-threshold of video minutes improved their in-group final exam performance (ranging from +6 % to +14%) with the largest gain for the lowest-performing quartile. The improvement was similar in magnitude for all groups when expressed as a fraction of unrewarded final exam points. Overall, the study presents and evaluates how learner use of online video using ClassTranscribe predicts course performance and positive learning outcomes.</p>",Lawrence Angrave; Zhilin Zhang; Genevieve Henricks; Chirantan Mahipal,Sub,10.1145/3328778.3366953,https://doi.org/10.1145/3328778.3366953,,
Paper Session,Session 8E: Data Science B,,Lillian Cassel,Session,,,,
Paper Session,Collective Development of Large Scale Data Science Products via Modularized Assignments: An Experience Report,"<p>Many universities are offering data science (DS) courses to fulfill the growing demands for skilled DS practitioners. Assignments and projects are essential parts of the DS curriculum as they enable students to gain hands-on experience in real-world DS tasks. However, most current assignments and projects are lacking in at least one of two ways: 1) they do not comprehensively teach all the steps involved in the complete workflow of DS projects; 2) students work on separate problems individually or in small teams, limiting the scale and impact of their solutions. To overcome these limitations, we envision novel synergistic modular assignments where a large number of students work collectively on all the tasks required to develop a large-scale DS product. The resulting product can be continuously improved with students' contributions every semester.
 </p>
 
 
 <p>We report our experience with developing and deploying such an assignment in an Information Retrieval course. Through the assignment, students collectively developed a search engine for finding expert faculty specializing in a given field. This shows the utility of such assignments both for teaching useful DS skills and driving innovation and research. We share useful lessons for other instructors to adopt similar assignments for their DS courses. </p>",Bhavya -; Assma Boughoula; Aaron Green; ChengXiang Zhai,Sub,10.1145/3328778.3366961,https://doi.org/10.1145/3328778.3366961,,
Paper Session,Cross-Disciplinary Faculty Development in Data Science Principles for Classroom Integration,"<p>Data science in practice leverages the expertise in computer science, mathematics and statistics with applications in any field using data. The formalization of data science educational and pedagogical strategic remain in their infancy. College faculty from various disciplines are tasked with designing and delivering data science instruction without the formal knowledge of how data science principles are executed in practice. We call this the data science instruction gap. Also, these faculties are implementing their discipline's standard pedagogical strategies to their understanding of data science. In this paper, we present our cross-disciplinary instructional program model designed to narrow the data science instruction gap for faculty. It is designed to scaffold college faculties' data science learning to support their discipline-specific data science instruction. We provide individualized and group-based support structures to instill data science principles and transition them from learners to educators in data science. Lastly, we share our model's impact on and value to faculty as well as make recommendations for model adoption.</p>",Brandeis Marshall; Susan Geier,Sub,10.1145/3328778.3366801,https://doi.org/10.1145/3328778.3366801,,
Paper Session,Expanding Undergraduate Exposure to Computer Science Subfields: Resources and Lessons from a Hands-on Computational Biology Workshop,"<p>Computational biology is an exciting and ever-widening interdisciplinary field. Expanding the participation of undergraduate students in this field will help to inspire and train the next generation of scientists necessary to support this growing area. However, students at smaller institutions, such as those focused on undergraduate education, may not have access to courses related to or even faculty interested in computational biology. Providing more opportunities for such undergraduate students to be exposed to computational biology, or other subfields within computer science, will be important for ensuring these students are included in the pipeline of scientists contributing to these diverse fields. To this end, we hosted a computational biology workshop that brought together undergraduate students from three different liberal arts colleges. The goal of the workshop was to provide an introduction to how computer science can be used to help answer important problems in biology. A diverse set of six faculty members from different institutions each created and taught a hands-on module as an introduction to a different area of computational biology at the workshop. We describe how we went about organizing this undergraduate workshop, summarize the workshop materials that are freely available, and discuss the outcomes and lessons learned from the workshop. We further propose that the workshop structure used is adaptable to other subfields of computer science. Workshop materials available at the workshop website: https://sites.google.com/carleton.edu/compbioworkshop2018/home.</p>",Layla Oesper; Anya Vostinar,Sub,10.1145/3328778.3366909,https://doi.org/10.1145/3328778.3366909,https://www.youtube.com/watch?v=m1BwUiW-ie0,https://drive.google.com/open?id=1tFiLUkdh_9477VD4zD4TxIDwkYys5kb7
Paper Session,Session 8F: K12 Teaching,,,Session,,,,
Paper Session,Teaching Elementary Computer Science through Universal Design for Learning,"<p>Given the academic diversity of today's classrooms, elementary teachers engaged in computer science (CS) and computational thinking (CT) instruction must create CS/CT experiences that are accessible and engaging to a broad range of learners, including those with disabilities. One method of developing inclusive instructional experiences is through the Universal Design for Learning (UDL) framework, wherein teachers proactively design instruction for the broadest range of learners. Doing so may be challenging as elementary teachers may not be familiar with the UDL framework or may not have experience with applying UDL within CS/CT instruction. The purpose of this qualitative study was to investigate how four elementary teachers provided UDL-based instruction to academically diverse learners during CS/CT instruction. Teachers received professional development and instructional coaching related to UDL within CS/CT education. Data included teachers' lesson plans, coaching logs, and teacher interviews which were qualitatively analyzed and triangulated. Data revealed that teachers generally addressed all three UDL principles, with an emphasis on two of the principles (multiple means of engagement and multiple means of representing content) above the third principle (multiple means of action and expression). They focused on breaking tasks into steps, emphasizing student choice, and presenting information in multiple ways. Findings revealed nuanced implementation differences among the teachers as well.</p>",Maya Israel; Gakyung Jeong; Meg Ray; Todd Alan Lash,Sub,10.1145/3328778.3366823,https://doi.org/10.1145/3328778.3366823,,
Paper Session,Design Studios for K-12 Computing Education,"<p>Following the decline of pupil engagement in compulsory computing education (K-12) in the UK, advocates have called for further research into computing-specific pedagogies. Aiming for an improvement in pupil engagement, the subsequent report explores the viability of the applied Design Studio approach in K-12 computing education. We report on two case studies involving two 12-week curricula co-developed and delivered between researchers and teachers for four Year 8 classes in a secondary school in England. Common to both case studies were the design brief, desk crit, design review, presentation and portfolio elements proposed by Koutsabasis et al, with the key difference being a change in scope and structure of the challenge presented to pupils. Our findings demonstrate the need for a well-structured, personalizable and challenge-driven Design Studio approach, which showed evidence of improved pupil resilience and confidence, while engaging reluctant pupils. We conclude with a proposed model for applying Design Studios in K-12 computing education, to support educators aiming to adopt project-driven computing pedagogy in the classroom.</p>",Megan Venn-Wycherley; Christine Bennett; Ahmed Kharrufa,Sub,10.1145/3328778.3366923,https://doi.org/10.1145/3328778.3366923,,
Paper Session,Impacts of Creating Smart Everyday Objects on Young Female Students' Programming Skills and Attitudes,"<p>In computer programming education, learning to program tangible objects has become a common way to introduce programming to young students. In an effort to address this intervention, scientific research has been done on the effectiveness of using tangible hardware platforms such as robots and wearable products to teach basic programming concepts to children. However, there is a lack of research on how young students' attitudes and programming skills are influenced over time, when they learn to program tangible objects and make them smart. In this paper, we investigate the impacts of using a tangible everyday object and making it smart on young female students' attitudes towards programming and the acquisition of basic programming skills. During a 4-day non-formal programming workshop with 12 6th grade students, they were introduced to basic programming concepts, and learned how to apply them to turn a houseplant into a smart object. In a pilot study, we employed a block-based programming environment and analyzed the students' trajectories of attitudes towards programming and performance based on repeated open-ended qualitative questionnaires and programming questions throughout the workshop. The results show that all students had high confidence regarding programming skills, regardless of creating smart objects. Furthermore, it indicates that experienced students highly valued the programming of tangible everyday objects compared with inexperienced students. The findings of this work contribute to our understanding of how making tangible everyday objects smart can support the development of a positive attitude and keep up of interest throughout a programming workshop among girls.</p>",Mazyar Seraj; Eva Katterfeldt; Serge Autexier; Rolf Drechsler,Sub,10.1145/3328778.3366841,https://doi.org/10.1145/3328778.3366841,,
Paper Session,Session 8G: Graduate Programs,,Larry Merkle,Session,,,,
Paper Session,Enrollment Motivations in an Online Graduate CS Program: Trends & Gender- and Age-Based Differences,"<p>Demand for CS education has risen, leading to numerous new programs, such as the rise of affordable online degrees. Research shows these programs meet an otherwise untapped audience of working professionals seeking graduate level CS education. In this study, we examine the motivations for enrollment among students in one such online MSCS program. Based responses to an open ended question, we develop a typology of motivations, including goals (e.g. career transition), opportunities (e.g. enrolling without taking time off work), and assurances that their goals will be met (e..g the program's accreditation). We then issue a closed survey question to a new group of students to further explore these motivations. In this paper, we discuss both aggregate and demographic trends in motivations, including the different motivations of men and women and what they imply about the program's impact on the gender divide in computing. We also examine older students' tendency towards intrinsic motivation to pursue an MSCS degree.</p>",Alex Duncan; Bobbie Eicher; David Joyner,Sub,10.1145/3328778.3366848,https://doi.org/10.1145/3328778.3366848,,
